Date,Open,High,Low,Close,Volume,Market Cap
25-09-2018,0.487622,0.546061,0.441519,0.526941,1639680000,21009615752.5
24-09-2018,0.570614,0.580377,0.489646,0.494712,1034380000,19724616281.8
23-09-2018,0.57522,0.595025,0.559651,0.570689,1043970000,22718597839
22-09-2018,0.565468,0.609112,0.495737,0.570798,2411430000,22722937027.6
21-09-2018,0.452836,0.76938,0.429052,0.561462,4101490000,22351279558.4
20-09-2018,0.326441,0.477467,0.322347,0.449918,1291360000,17910816754
19-09-2018,0.320324,0.334734,0.313853,0.326053,489609000,12979866409.2
18-09-2018,0.271452,0.332653,0.27101,0.32186,600216000,12812946982.5
17-09-2018,0.281545,0.283361,0.268184,0.272251,246489000,10838058873.2
16-09-2018,0.281723,0.281846,0.276549,0.281166,197009000,11192956724.3
15-09-2018,0.277006,0.283564,0.276765,0.282008,205361000,11226475960.4
14-09-2018,0.281184,0.284941,0.273855,0.277159,269029000,11033441784.3
13-09-2018,0.270783,0.284655,0.267846,0.280583,311799000,11142751261.3
12-09-2018,0.263166,0.272626,0.255756,0.270087,298449000,10725925162.6
11-09-2018,0.270167,0.274917,0.255917,0.26371,200330000,10472676303
10-09-2018,0.280237,0.282113,0.26382,0.270321,204958000,10735217970.1
09-09-2018,0.278661,0.291261,0.274478,0.27868,168991000,11049704671.8
08-09-2018,0.291119,0.296207,0.273789,0.279333,169208000,11075596221.7
07-09-2018,0.301431,0.305307,0.287287,0.291435,213961000,11555442374.8
06-09-2018,0.2835,0.305327,0.276112,0.30271,329763000,12002497851.3
05-09-2018,0.331465,0.3341,0.283601,0.283601,344488000,11244823075.3
04-09-2018,0.335184,0.34032,0.330305,0.331652,241419000,13150052582.9
03-09-2018,0.343137,0.343684,0.334542,0.335961,201147000,13320905092.7
02-09-2018,0.347323,0.349541,0.338393,0.342523,240907000,13581089397.5
01-09-2018,0.335313,0.352657,0.334467,0.347721,257267000,13787190893.4
31-08-2018,0.335474,0.338988,0.328373,0.335332,219139000,13295965146.4
30-08-2018,0.344546,0.34664,0.325641,0.335444,263925000,13300405963.5
29-08-2018,0.350833,0.353745,0.341238,0.344803,275908000,13671491746.6
28-08-2018,0.337527,0.356798,0.334971,0.351837,329550000,13939151830.5
27-08-2018,0.323643,0.337781,0.323066,0.336903,227284000,13347493496
26-08-2018,0.328162,0.328327,0.320571,0.323776,168718000,12797087411.7
25-08-2018,0.32765,0.33153,0.324468,0.32823,167363000,12973129574.6
24-08-2018,0.32739,0.328584,0.318217,0.327606,244571000,12948466281
23-08-2018,0.319573,0.328813,0.319176,0.327709,217578000,12952537305.5
22-08-2018,0.334434,0.350122,0.316613,0.319803,286845000,12640056537.7
21-08-2018,0.318219,0.3381,0.316983,0.335177,248735000,13196722736.2
20-08-2018,0.344451,0.351689,0.317692,0.319283,311144000,12570937819
19-08-2018,0.327363,0.353079,0.321945,0.343978,327300000,13543239223.9
18-08-2018,0.363027,0.369954,0.317115,0.3271,434332000,12878711865.7
17-08-2018,0.292808,0.373619,0.292766,0.366676,497206000,14436913947
16-08-2018,0.282034,0.300958,0.278203,0.292436,238219000,11513907010.5
15-08-2018,0.276797,0.301744,0.276797,0.282005,332432000,11103213511.7
14-08-2018,0.278738,0.279615,0.253983,0.274272,276768000,10798746746.6
13-08-2018,0.297572,0.31068,0.276544,0.277466,235117000,10924502190.5
12-08-2018,0.300604,0.309376,0.297057,0.29787,178827000,11706253644.1
11-08-2018,0.321122,0.32121,0.291582,0.301262,284423000,11839558818.7
10-08-2018,0.346167,0.347973,0.316909,0.320426,249264000,12592701615.4
09-08-2018,0.333771,0.359654,0.332608,0.346771,325775000,13628056811.4
08-08-2018,0.380875,0.380875,0.326996,0.331944,360857000,13045357570.9
07-08-2018,0.413776,0.415917,0.379526,0.381006,244448000,14973488018
06-08-2018,0.433886,0.435794,0.40668,0.414081,242075000,16273331370.1
05-08-2018,0.42858,0.434594,0.427522,0.433638,186848000,17041919017.5
04-08-2018,0.441039,0.443058,0.427125,0.428507,185678000,16840271360.9
03-08-2018,0.430397,0.443633,0.426481,0.440571,278870000,17314385048
02-08-2018,0.447016,0.447645,0.429939,0.430254,204898000,16915730078.3
01-08-2018,0.435562,0.459134,0.427168,0.445852,323200000,17528976109.1
31-07-2018,0.445892,0.446124,0.427753,0.435225,228767000,17111168340.8
30-07-2018,0.453469,0.454549,0.436964,0.446107,247714000,17539001608.4
29-07-2018,0.45660600066185,0.4571399986743927,0.45024898648262024,0.4533059895038605,191966000,17822035213.8
28-07-2018,0.454598993062973,0.456169992685318,0.44969499111175537,0.453667014837265,157346000,17836228175.5
27-07-2018,0.4496229887008667,0.4594860076904297,0.44522398710250854,0.45363500714302063,203720992,17834970073.6
26-07-2018,0.4594469964504242,0.46698299050331116,0.44684898853302,0.44991999864578247,199587008,17688912309.5
25-07-2018,0.455841988325119,0.4655260145664215,0.4507189989089966,0.4598290026187897,255872000,18078491417.1
24-07-2018,0.44555899500846863,0.46681898832321167,0.4385649859905243,0.4576230049133301,319956000,17991761019.3
23-07-2018,0.44912099838256836,0.4617829918861389,0.4444980025291443,0.4452759921550751,194542000,17506330275.5
22-07-2018,0.4550020098686218,0.46098899841308594,0.4491400122642517,0.4493109881877899,158906000,17664969058.3
21-07-2018,0.44621899724006653,0.4587549865245819,0.43831801414489746,0.4554100036621094,180339008,17904755411.8
20-07-2018,0.476485013961792,0.476485013961792,0.4364829957485199,0.44699400663375854,295403008,17573874619.7
19-07-2018,0.48757699131965637,0.49123701453208923,0.4717240035533905,0.47643300890922546,293942016,18731289025.5
18-07-2018,0.5051180124282837,0.5195599794387817,0.47723400592803955,0.48638901114463806,367988992,19096821223.5
17-07-2018,0.4813010096549988,0.5166040062904358,0.4700480103492737,0.5055869817733765,347700000,19850581637.1
16-07-2018,0.4464130103588104,0.48340100049972534,0.4445050060749054,0.48340100049972534,269283008,18979505038.6
15-07-2018,0.43909499049186707,0.4489870071411133,0.43719398975372314,0.4458940029144287,152903008,17506888524.6
14-07-2018,0.43856099247932434,0.441646009683609,0.4338949918746948,0.4392710030078888,134840992,17246853353.3
13-07-2018,0.4365139901638031,0.44450798630714417,0.4348050057888031,0.438740998506546,179403008,17226044257.6
12-07-2018,0.44988200068473816,0.449972003698349,0.4280329942703247,0.4353640079498291,182139008,17093454981.8
11-07-2018,0.445127010345459,0.4525449872016907,0.4435740113258362,0.45023301243782043,183887008,17677248272.3
10-07-2018,0.47385498881340027,0.47433599829673767,0.4432609975337982,0.4450420141220093,230418000,17473436921.7
09-07-2018,0.4772909879684448,0.4807739853858948,0.47265300154685974,0.4742699861526489,206344992,18620999655.9
08-07-2018,0.4923189878463745,0.49489501118659973,0.4759660065174103,0.4777489900588989,226644000,18757593701.1
07-07-2018,0.47861701250076294,0.4924769997596741,0.4677160084247589,0.4924769997596741,214979008,19335850986.9
06-07-2018,0.4805789887905121,0.48147299885749817,0.4624139964580536,0.47915101051330566,245003008,18812639648.6
05-07-2018,0.49042201042175293,0.49740201234817505,0.4729659855365753,0.4816249907016754,279999008,18909774936.8
04-07-2018,0.48558399081230164,0.503603994846344,0.47577399015426636,0.4900430142879486,313828992,19240115961.4
03-07-2018,0.48625901341438293,0.5156959891319275,0.4808430075645447,0.4852229952812195,410225984,19050872652.3
02-07-2018,0.4616059958934784,0.4889239966869354,0.4538390040397644,0.4861220121383667,335919008,19086169277.8
01-07-2018,0.46594399213790894,0.4662800133228302,0.45081600546836853,0.4613580107688904,267224992,18113882699.5
30-06-2018,0.4541119933128357,0.48014700412750244,0.4541119933128357,0.46624499559402466,345528992,18305756569.2
29-06-2018,0.44835400581359863,0.45833998918533325,0.4273020029067993,0.4530799984931946,309777984,17788871057.8
28-06-2018,0.47032999992370605,0.47168299555778503,0.44574999809265137,0.4484579861164093,220566000,17607401644
27-06-2018,0.45555099844932556,0.4727579951286316,0.4519599974155426,0.47036999464035034,215618000,18467712720.6
26-06-2018,0.4823809862136841,0.48287200927734375,0.45600101351737976,0.45600101351737976,179426000,17903549770.4
25-06-2018,0.4771060049533844,0.4911099970340729,0.4755600094795227,0.48175299167633057,231728992,18914626969.1
24-06-2018,0.49177300930023193,0.4937250018119812,0.4500479996204376,0.47738000750541687,369520000,18734923546.7
23-06-2018,0.4873090088367462,0.4967130124568939,0.4808740019798279,0.49128401279449463,204927008,19280590262.9
22-06-2018,0.535090982913971,0.535090982913971,0.4772860109806061,0.4869470000267029,339428992,19110383376.6
21-06-2018,0.5392280220985413,0.5470070242881775,0.5306969881057739,0.5347750186920166,194312000,20987407808.6
20-06-2018,0.5497379899024963,0.5505539774894714,0.525858998298645,0.5392860174179077,256920000,21164443378
19-06-2018,0.5386139750480652,0.5580589771270752,0.5345950126647949,0.5496209859848022,255400000,21570043601.9
18-06-2018,0.5288199782371521,0.547793984413147,0.5118330121040344,0.5374950170516968,276527008,21094155037.4
17-06-2018,0.535535991191864,0.5388810038566589,0.5252150297164917,0.5282160043716431,166028000,20729997855.3
16-06-2018,0.5371059775352478,0.5392929911613464,0.5235880017280579,0.5347840189933777,202682000,20987761016.4
15-06-2018,0.5600619912147522,0.5600619912147522,0.5343009829521179,0.5377069711685181,241684992,21102475042
14-06-2018,0.5354350209236145,0.5705900192260742,0.5266140103340149,0.5613059997558594,379824992,22028624987
13-06-2018,0.56284499168396,0.5646420121192932,0.5170360207557678,0.5346630215644836,359864992,20982481909.3
12-06-2018,0.6021360158920288,0.6021389961242676,0.5566530227661133,0.5629330277442932,309544000,22091918626.5
11-06-2018,0.5861979722976685,0.604066014289856,0.5687209963798523,0.604066014289856,336547008,23706154936.8
10-06-2018,0.6595140099525452,0.6595140099525452,0.5612369775772095,0.588126003742218,492555008,23080600594
09-06-2018,0.6747779846191406,0.6788930296897888,0.6597549915313721,0.6597549915313721,175990000,25891631461.4
08-06-2018,0.677586019039154,0.6796680092811584,0.6608039736747742,0.6743429899215698,221887008,26464127493.6
07-06-2018,0.6753129959106445,0.6882230043411255,0.6731460094451904,0.6781280040740967,244568000,26612667216.8
06-06-2018,0.677901029586792,0.6816679835319519,0.6600589752197266,0.674796998500824,273966016,26480063917.7
05-06-2018,0.6618980169296265,0.6838399767875671,0.6414279937744141,0.6770150065422058,386328000,26567101622
04-06-2018,0.6924660205841064,0.7036229968070984,0.6446030139923096,0.661424994468689,558131008,25955326234
03-06-2018,0.6434119939804077,0.6735939979553223,0.6408910155296326,0.6712049841880798,327804000,26339108356.8
02-06-2018,0.6234620213508606,0.6489819884300232,0.6194769740104675,0.6434509754180908,315206016,25249999048.4
01-06-2018,0.6128929853439331,0.6248239874839783,0.6090689897537231,0.6233639717102051,263088000,24461754518.7
31-05-2018,0.6034520268440247,0.6216359734535217,0.5960890054702759,0.6126220226287842,283328000,24008636722.5
30-05-2018,0.6037690043449402,0.6276789903640747,0.5900580286979675,0.6058170199394226,320604992,23741948988.6
29-05-2018,0.5560839772224426,0.6107490062713623,0.5516350269317627,0.6012409925460815,380744000,23562615694
28-05-2018,0.6083679795265198,0.60978102684021,0.5522990226745605,0.5522990226745605,327903008,21644580268.4
27-05-2018,0.6120399832725525,0.612883985042572,0.6033279895782471,0.6078810095787048,186963008,23822837083.1
26-05-2018,0.6101179718971252,0.6264939904212952,0.6037999987602234,0.6127079725265503,213242000,24012007059.8
25-05-2018,0.6329240202903748,0.6362079977989197,0.6033340096473694,0.6110010147094727,289816000,23945109784
24-05-2018,0.5992069840431213,0.6402580142021179,0.5892720222473145,0.6319969892501831,440532992,24767942357.1
23-05-2018,0.6486340165138245,0.6491209864616394,0.5869969725608826,0.599593997001648,482480992,23498069816.3
22-05-2018,0.6821510195732117,0.68293297290802,0.6445879936218262,0.645566999912262,234712992,25299750226.1
21-05-2018,0.7004410028457642,0.703050971031189,0.6762030124664307,0.6815869808197021,250480992,26711372882.1
20-05-2018,0.6772580146789551,0.704613983631134,0.6733480095863342,0.7002440094947815,275614016,27442540119.6
19-05-2018,0.6807590126991272,0.6904500126838684,0.6658959984779358,0.6767129898071289,249039008,26520360976.9
18-05-2018,0.6654000282287598,0.6856250166893005,0.6533899903297424,0.6802939772605896,344944000,26660700253.2
17-05-2018,0.7133880257606506,0.7146180272102356,0.6612129807472229,0.6673099994659424,337999008,26151857705.6
16-05-2018,0.6959199905395508,0.7140809893608093,0.6694380044937134,0.7140809893608093,429641984,27984811710.1
15-05-2018,0.7389379739761353,0.7522690296173096,0.6926670074462891,0.6985880136489868,422980000,27377641532.1
14-05-2018,0.7447010278701782,0.7569829821586609,0.7076929807662964,0.7408980131149292,613462016,29035769088.3
13-05-2018,0.6980850100517273,0.7589769959449768,0.6809710264205933,0.745747983455658,532488000,29225840434.3
12-05-2018,0.6857720017433167,0.7149180173873901,0.6397709846496582,0.6967350244522095,596684992,27305022521
11-05-2018,0.7565780282020569,0.761326014995575,0.6560260057449341,0.6849480271339417,991409024,26843090365.4
10-05-2018,0.8032119870185852,0.8089140057563782,0.7573419809341431,0.7582370042800903,399324000,29706405924.2
09-05-2018,0.8133929967880249,0.8199689984321594,0.7702999711036682,0.8020430207252502,611574976,31422648758.5
08-05-2018,0.8330860137939453,0.846992015838623,0.8035680055618286,0.8139700293540955,465040992,31889927859.2
07-05-2018,0.871213972568512,0.8712360262870789,0.8129330277442932,0.8326410055160522,602534976,32621425141.7
06-05-2018,0.9042350053787231,0.9186750054359436,0.8559719920158386,0.8714240193367004,640057024,34140875578.6
05-05-2018,0.8955619931221008,0.922353982925415,0.8955619931221008,0.9051030278205872,668800000,35460360179.3
04-05-2018,0.8815360069274902,0.9276949763298035,0.8669220209121704,0.895442008972168,1007609984,35081859014.5
03-05-2018,0.8589800000190735,0.8929160237312317,0.8473190069198608,0.8844659924507141,725228992,34651838438.6
02-05-2018,0.8393549919128418,0.8642799854278564,0.8317130208015442,0.8590940237045288,544425984,33636838507.9
01-05-2018,0.8383550047874451,0.8420689702033997,0.7978259921073914,0.8414070010185242,630809024,32944324344.5
30-04-2018,0.8714039921760559,0.8767880201339722,0.8312079906463623,0.8379380106925964,575363968,32802091382.9
29-04-2018,0.8643990159034729,0.9049450159072876,0.8344799876213074,0.8727779984474182,896313984,34165945109.3
28-04-2018,0.8120629787445068,0.8875910043716431,0.8120629787445068,0.8638039827346802,788718976,33814647080
27-04-2018,0.8511390089988708,0.8596410155296326,0.813884973526001,0.813884973526001,673793024,31860507752.6
26-04-2018,0.8017740249633789,0.8524140119552612,0.7717869877815247,0.8524140119552612,1028590016,33368771823.3
25-04-2018,0.9327710270881653,0.9327710270881653,0.7792310118675232,0.8006070256233215,1614050048,31340724463.9
24-04-2018,0.8760120272636414,0.9656100273132324,0.8735659718513489,0.934781014919281,1572930048,36593127158.6
23-04-2018,0.8665779829025269,0.8862900137901306,0.8633040189743042,0.8766570091247559,674545024,34317793232.3
22-04-2018,0.8668199777603149,0.9119009971618652,0.8480910062789917,0.8699949979782104,946398976,34036636008.2
21-04-2018,0.9250209927558899,0.9250209927558899,0.8211129903793335,0.8731030225753784,1563970048,34158229654.9
20-04-2018,0.7911720275878906,0.9383540153503418,0.7911720275878906,0.924465000629425,2344069888,36167654650.1
19-04-2018,0.7120590209960938,0.7919759750366211,0.706840991973877,0.7919759750366211,878328000,30984314667.6
18-04-2018,0.6570519804954529,0.7214260101318359,0.6570519804954529,0.7089319825172424,624049024,27735401282.3
17-04-2018,0.6648899912834167,0.6773560047149658,0.6543459892272949,0.6569330096244812,442352992,25701055066.7
16-04-2018,0.6822959780693054,0.6871650218963623,0.6386100053787231,0.6632969975471497,531996000,25950032533.9
15-04-2018,0.6348829865455627,0.6825339794158936,0.6341429948806763,0.6825339794158936,609636992,26702637740.7
14-04-2018,0.6373800039291382,0.6615080237388611,0.6163070201873779,0.6321840286254883,626268032,24732805014.1
13-04-2018,0.630092978477478,0.6931120157241821,0.6058160066604614,0.6380869746208191,1245170048,24963746872.7
12-04-2018,0.538657009601593,0.6445180177688599,0.506542980670929,0.6287369728088379,1346739968,24597948739.8
11-04-2018,0.4925679862499237,0.548454999923706,0.4890260100364685,0.5395060181617737,341707008,21091728443.2
10-04-2018,0.4921340048313141,0.4936450123786926,0.4828389883041382,0.4919309914112091,154495008,19231806624.6
09-04-2018,0.5012009739875793,0.51214200258255,0.482573002576828,0.4918549954891205,271775008,19228835441
08-04-2018,0.4882270097732544,0.5014179944992065,0.4875909984111786,0.5003979802131653,137548000,19562819930.7
07-04-2018,0.4768509864807129,0.4956670105457306,0.474575012922287,0.48786699771881104,209076000,19072926492.8
06-04-2018,0.4947809875011444,0.498089998960495,0.46561500430107117,0.4764310121536255,218156000,18625841554.9
05-04-2018,0.5019500255584717,0.5058820247650146,0.4844900071620941,0.49580100178718567,358755008,19383102419.4
04-04-2018,0.5545690059661865,0.5631170272827148,0.4984869956970215,0.5016310214996338,415257984,19611023474.6
03-04-2018,0.5015329718589783,0.5626980066299438,0.4996579885482788,0.5580440163612366,578238976,21816462666.5
02-04-2018,0.486066997051239,0.5104460120201111,0.4785960018634796,0.5006880164146423,262342000,19574157341.7
01-04-2018,0.5138540267944336,0.5154370069503784,0.46622300148010254,0.4850809872150421,297868992,18964009158.3
31-03-2018,0.5106170177459717,0.5294060111045837,0.5051670074462891,0.5123530030250549,293208000,20030194924.8
30-03-2018,0.513267993927002,0.5312759876251221,0.48436200618743896,0.509564995765686,518219008,19921199401.3
29-03-2018,0.577767014503479,0.5786399841308594,0.5115110278129578,0.5115110278129578,420550016,19997127299.9
28-03-2018,0.5775110125541687,0.5940229892730713,0.5728279948234558,0.5780019760131836,258298000,22596541567.3
27-03-2018,0.5990260243415833,0.6043319702148438,0.5651320219039917,0.5779169797897339,351380992,22593218558
26-03-2018,0.6426830291748047,0.644120991230011,0.5859220027923584,0.5994629859924316,384504992,23435542779.3
25-03-2018,0.6386319994926453,0.6572129726409912,0.6319010257720947,0.6418750286102295,229352000,25093607147.5
24-03-2018,0.6462140083312988,0.6796079874038696,0.6405159831047058,0.6412649750709534,390740000,25069759668.9
23-03-2018,0.6631109714508057,0.6631109714508057,0.6252580285072327,0.6431739926338196,387164000,25144390548.8
22-03-2018,0.6931449770927429,0.70135098695755,0.6367409825325012,0.6627429723739624,449041984,25909425482.8
21-03-2018,0.7130550146102905,0.7206100225448608,0.6791620254516602,0.693664014339447,527324000,27118166203.1
20-03-2018,0.7367590069770813,0.7367590069770813,0.6734269857406616,0.7098079919815063,814275968,27749301270.2
19-03-2018,0.6721259951591492,0.7490800023078918,0.6400120258331299,0.7490800023078918,1096930048,29284604562.7
18-03-2018,0.6344659924507141,0.6775910258293152,0.5488150119781494,0.6587769985198975,923606016,25752723731.3
17-03-2018,0.6877449750900269,0.6894339919090271,0.626708984375,0.6378560066223145,319824000,24934885930
16-03-2018,0.6990630030632019,0.7117800116539001,0.6744629740715027,0.6892600059509277,502740000,26944356525.8
15-03-2018,0.7029129862785339,0.7306730151176453,0.6438450217247009,0.6972690224647522,888345024,27257442083.4
14-03-2018,0.7895690202713013,0.7990800142288208,0.676010012626648,0.7019019722938538,479148992,27438554006
13-03-2018,0.7984510064125061,0.8057289719581604,0.7784709930419922,0.7897109985351562,279679008,30871158541.6
12-03-2018,0.8321269750595093,0.8383280038833618,0.7878819704055786,0.8010479807853699,355031008,31314533735.4
11-03-2018,0.7957649827003479,0.8404070138931274,0.7757369875907898,0.8311219811439514,472972000,32490185241.4
10-03-2018,0.8548719882965088,0.8604429960250854,0.7937359809875488,0.7966269850730896,402670016,31141708194.8
09-03-2018,0.826121985912323,0.8561819791793823,0.7514849901199341,0.8497610092163086,989203008,33218820222.4
08-03-2018,0.8725079894065857,0.888562023639679,0.8253870010375977,0.8258569836616516,499496000,32284366089.3
07-03-2018,0.924377977848053,0.9306589961051941,0.8248950242996216,0.871209979057312,809598016,34057303601.8
06-03-2018,0.9544479846954346,0.9913060069084167,0.9168630242347717,0.9228870272636414,875180032,36077458648.5
05-03-2018,1.0142899751663208,1.0802099704742432,0.9561160206794739,0.9593679904937744,1706819968,37503572321.1
04-03-2018,0.9060080051422119,1.0263099670410156,0.8956180214881897,1.0055400133132935,797225984,39308526146.2
03-03-2018,0.9087859988212585,0.9265120029449463,0.9036039710044861,0.907804012298584,280852992,35487834665.5
02-03-2018,0.9266380071640015,0.9339119791984558,0.9022859930992126,0.9101439714431763,271036000,35579309844.2
01-03-2018,0.9041309952735901,0.9537960290908813,0.8906300067901611,0.9283469915390015,475256992,36293542330.5
28-02-2018,0.9446970224380493,0.9555500149726868,0.9037870168685913,0.9045829772949219,329529984,35364493451.2
27-02-2018,0.9593020081520081,0.9725800156593323,0.9449769854545593,0.9473050236701965,312712992,37034701590.5
26-02-2018,0.9437040090560913,0.9709060192108154,0.9134029746055603,0.9568589925765991,458612992,37408213330.6
25-02-2018,0.951977014541626,0.9675970077514648,0.915278971195221,0.9434869885444641,360271008,36885437635.7
24-02-2018,0.9976590275764465,1.0139399766921997,0.9294559955596924,0.9544020295143127,489920000,37312157401.6
23-02-2018,0.9341760277748108,1.027209997177124,0.898285984992981,0.9988549947738647,896403968,39050038643.5
22-02-2018,1.0122599601745605,1.047320008277893,0.9224579930305481,0.9417880177497864,889707008,36738411365.6
21-02-2018,1.0819900035858154,1.0958800315856934,0.9988809823989868,1.0153900384902954,871526016,39609567669.7
20-02-2018,1.1445499658584595,1.1744799613952637,1.08364999294281,1.089460015296936,806673024,42498980286.9
19-02-2018,1.1231499910354614,1.1664299964904785,1.1209700107574463,1.1444200277328491,556304000,44642926789.3
18-02-2018,1.2047799825668335,1.2073400020599365,1.0933599472045898,1.120460033416748,1113650048,43708265977.8
17-02-2018,1.13742995262146,1.2175899744033813,1.1325199604034424,1.2049800157546997,1186729984,47005324900.5
16-02-2018,1.1449400186538696,1.1518399715423584,1.1126099824905396,1.1380300521850586,568339008,44393657900.1
15-02-2018,1.139050006866455,1.1639599800109863,1.1114699840545654,1.1468600034713745,1188530048,44738109276
14-02-2018,1.0260800123214722,1.1650999784469604,1.0212899446487427,1.1416200399398804,1457600000,44533700985
13-02-2018,1.079740047454834,1.0829299688339233,1.0147099494934082,1.0274100303649902,921100032,40078458444.1
12-02-2018,1.006500005722046,1.1067299842834473,1.006500005722046,1.0810099840164185,1756290048,42169352413
11-02-2018,1.067330002784729,1.0750999450683594,0.9297670125961304,1.0041600465774536,2555310080,39171494175.9
10-02-2018,0.94725102186203,1.3005900382995605,0.94725102186203,1.070739984512329,4682010112,41768727766.4
09-02-2018,0.7971400022506714,0.9544280171394348,0.7715399861335754,0.9544280171394348,1690339968,37231487853.8
08-02-2018,0.7292519807815552,0.8069700002670288,0.7226110100746155,0.8052629828453064,947315008,31412678173.4
07-02-2018,0.7745760083198547,0.8054779767990112,0.7069500088691711,0.7238950133323669,1133369984,28238576299
06-02-2018,0.7051209807395935,0.7860040068626404,0.5883600115776062,0.7763929963111877,2361139968,30286482112.1
05-02-2018,0.8259429931640625,0.8338660001754761,0.6758270263671875,0.691798985004425,1286179968,26986536507.5
04-02-2018,0.9134179949760437,0.9529470205307007,0.7968209981918335,0.8157029747962952,1190960000,31819934386.7
03-02-2018,0.8919919729232788,0.9747989773750305,0.7616350054740906,0.9240429997444153,1988960000,36046192830.6
02-02-2018,0.9606419801712036,0.9606419801712036,0.6351850032806396,0.8847839832305908,3529760000,34514730026
01-02-2018,1.1608799695968628,1.162600040435791,0.9303780198097229,0.9625300168991089,1410419968,37547540520.6
31-01-2018,1.130660057067871,1.1909300088882446,1.0366100072860718,1.1623899936676025,1264029952,45029992212.1
30-01-2018,1.328179955482483,1.328179955482483,1.1311299800872803,1.1385600566864014,1134640000,44106838438.9
29-01-2018,1.399209976196289,1.4052499532699585,1.2991299629211426,1.3239699602127075,1073680000,51289462907.5
28-01-2018,1.223889946937561,1.4381200075149536,1.223889946937561,1.3996000289916992,1327360000,54219304278.3
27-01-2018,1.2178900241851807,1.2394800186157227,1.1894400119781494,1.2191100120544434,689100992,47227276392.3
26-01-2018,1.3089200258255005,1.3260200023651123,1.1349999904632568,1.217270016670227,2037570048,47155996369.5
25-01-2018,1.3632500171661377,1.3848400115966797,1.292870044708252,1.3122299909591675,986067968,50834665370.9
24-01-2018,1.352120041847229,1.4249600172042847,1.3078399896621704,1.3571499586105347,1853440000,52574827665.9
23-01-2018,1.3531899452209473,1.4347200393676758,1.204259991645813,1.3370699882507324,2977080064,51796945678.3
