Date,Open,High,Low,Close,Volume,Market Cap
25-11-2017,0.24417799711227417,0.2556999921798706,0.24358400702476501,0.2523930072784424,212592992,9748142131.64
24-11-2017,0.24285100400447845,0.245388001203537,0.2384209930896759,0.2446420043706894,211486000,9448776263.09
23-11-2017,0.23899100720882416,0.25009599328041077,0.23730400204658508,0.24240200221538544,240684992,9362261033.37
22-11-2017,0.23264199495315552,0.24084800481796265,0.2323170006275177,0.23885899782180786,167078000,9225420203.5
21-11-2017,0.237977996468544,0.24097399413585663,0.2272000014781952,0.23327100276947021,217851008,9009595603.64
20-11-2017,0.23133599758148193,0.2434300035238266,0.23091700673103333,0.23875899612903595,214663008,9221563180.62
19-11-2017,0.2281399965286255,0.2362309992313385,0.22603699564933777,0.23101599514484406,193808000,8922506124.31
18-11-2017,0.2265470027923584,0.2303989976644516,0.22239899635314941,0.22862699627876282,144298000,8830236034.22
17-11-2017,0.2247679978609085,0.23940899968147278,0.2202730029821396,0.22658100724220276,397071008,8751213596.25
16-11-2017,0.2126549929380417,0.2717899978160858,0.20928700268268585,0.2271070033311844,1022579968,8771529237.69
15-11-2017,0.20893700420856476,0.2131049931049347,0.20805799961090088,0.2129559963941574,100294000,8224976686.5
14-11-2017,0.20367899537086487,0.21369299292564392,0.20367899537086487,0.20982499420642853,127361000,8104043783.99
13-11-2017,0.1974720060825348,0.2040809988975525,0.1974560022354126,0.20344200730323792,132567000,7857514002.15
12-11-2017,0.21021400392055511,0.21021400392055511,0.1953890025615692,0.1973389983177185,251175008,7603775359.33
11-11-2017,0.20594799518585205,0.2144560068845749,0.20545899868011475,0.21042999625205994,134503008,8108191735.36
10-11-2017,0.21825599670410156,0.2190680056810379,0.2052599936723709,0.20648300647735596,141032992,7956107751.23
09-11-2017,0.2179110050201416,0.22179099917411804,0.21486599743366241,0.21748800575733185,147916992,8380147337.07
08-11-2017,0.21067500114440918,0.22145800292491913,0.20805999636650085,0.2174369990825653,156959008,8378182228.58
07-11-2017,0.20510299503803253,0.21137499809265137,0.20397800207138062,0.2103540003299713,114073000,8105263338.4
06-11-2017,0.2019670009613037,0.2086620032787323,0.20140999555587769,0.2059900015592575,102233000,7937111702.54
05-11-2017,0.20327399671077728,0.20512400567531586,0.20111699402332306,0.20205500721931458,46959000,7785490096.88
04-11-2017,0.20808300375938416,0.20847900211811066,0.20213299989700317,0.20374999940395355,74013200,7850801055.36
03-11-2017,0.20620499551296234,0.22802600264549255,0.2017280012369156,0.20813299715518951,373401984,8019684790.45
02-11-2017,0.19459599256515503,0.21184800565242767,0.18381500244140625,0.20586100220680237,197770000,7932141134.02
01-11-2017,0.20024700462818146,0.2015009969472885,0.1936129927635193,0.1941239982843399,67921000,7479896461.69
31-10-2017,0.20240500569343567,0.2037779986858368,0.2004610002040863,0.20055800676345825,43875700,7727808383.12
30-10-2017,0.20307600498199463,0.204135000705719,0.20194600522518158,0.20271100103855133,34835100,7810766786.42
29-10-2017,0.20135800540447235,0.20520900189876556,0.20007500052452087,0.20278500020503998,62511100,7813618120.3
28-10-2017,0.20259200036525726,0.20347599685192108,0.2014009952545166,0.2018350064754486,26864900,7777013158.32
27-10-2017,0.2036679983139038,0.2044920027256012,0.20177100598812103,0.20278500020503998,29623000,7813618120.3
26-10-2017,0.2044440060853958,0.20628899335861206,0.2026599943637848,0.20362800359725952,38193100,7846100207.61
25-10-2017,0.20711299777030945,0.20823700726032257,0.20180299878120422,0.20460399985313416,75017504,7883706989.6
24-10-2017,0.19556699693202972,0.217508003115654,0.19045500457286835,0.2066439986228943,220080992,7962311329
23-10-2017,0.20350399613380432,0.20391899347305298,0.19072900712490082,0.1969279944896698,99914800,7587938896.83
22-10-2017,0.21095800399780273,0.211900994181633,0.20072199404239655,0.20417700707912445,75849504,7867254022.48
21-10-2017,0.21018899977207184,0.2123810052871704,0.20077399909496307,0.2110159993171692,116807000,8130771217.16
20-10-2017,0.21508599817752838,0.2238219976425171,0.20875400304794312,0.210548996925354,182704000,8112776988.49
19-10-2017,0.2182289958000183,0.23179000616073608,0.20831699669361115,0.21514999866485596,304542016,8290060599.07
18-10-2017,0.23121599853038788,0.2381500005722046,0.2072650045156479,0.21852000057697296,354224992,8419911885.24
17-10-2017,0.2560980021953583,0.2631469964981079,0.22293899953365326,0.23206399381160736,411264992,8941783048.4
16-10-2017,0.2633860111236572,0.291359007358551,0.24900999665260315,0.25623199343681335,963158016,9873013281.06
15-10-2017,0.25753700733184814,0.2684189975261688,0.24904799461364746,0.26398301124572754,280211008,10171671239.2
