Date,Open,High,Low,Close,Volume,Market Cap
19-09-2022,0.35833689373753197,0.39149480229484196,0.34176241335811575,0.38707327343702536,2788638050.96,19295117861.89
18-09-2022,0.37686751129112983,0.3969413886110522,0.35811354045887733,0.35832319594349654,2485765138.05,17853819362.86
17-09-2022,0.35664743628391854,0.3788880283380281,0.3475689369327779,0.3770036212034915,1621592329.83,18784590638.59
16-09-2022,0.3263842531125852,0.35713385897098976,0.32354106588705434,0.35668762559058576,1375977236.86,17772325398.84
15-09-2022,0.3420747143464157,0.34246110174280614,0.3256003114069235,0.32633469207374216,1521572443.58,16259959472.56
14-09-2022,0.332960222021604,0.3438934188559316,0.3324255689164754,0.3420821855738679,1227835853.6,17044594426.56
13-09-2022,0.3594643311890497,0.3596428914781204,0.33204365500845034,0.33369218922579735,1443625685,16626554285.85
12-09-2022,0.3551452507614001,0.3594451606221817,0.3492691853500103,0.3594451606221817,1077587297.03,17909722399.37
11-09-2022,0.3576826232823959,0.35953390344189934,0.35176147278660946,0.3551187134710202,650515883.43,17694152749.41
10-09-2022,0.3574676929379069,0.3612471445446893,0.353008652145131,0.3576808569092385,851397393.51,17821814164.15
09-09-2022,0.34022693250383473,0.3575598329260201,0.3399987255154158,0.35751713199305984,1487790472.21,17813656402.91
08-09-2022,0.33733713542577703,0.34260325029526095,0.3293723731256979,0.3402452953206375,1065222912.94,16891985461.13
07-09-2022,0.3221581139356575,0.33844044697309655,0.31593802092931644,0.33736698049077785,1128804315.14,16749087225.87
06-09-2022,0.332968092065238,0.34262002219980736,0.3210770127898842,0.3222076652707217,1337360825.23,15996480398.32
05-09-2022,0.3317992837195269,0.333235163744205,0.3233658688419569,0.3329596897462619,761048972.89,16530280699.51
04-09-2022,0.3299592308304404,0.3325260748181534,0.32894359257079925,0.3317987307596545,431905799.58,16472643158.03
03-09-2022,0.33126398627056236,0.3325569491798649,0.3275910661093254,0.3299688343234572,473116924.98,16381795218.55
02-09-2022,0.33317302459500425,0.3349338354264975,0.3263005270549617,0.3312590733473811,899373527.78,16445851060.42
01-09-2022,0.3278670237313168,0.3331942050149745,0.32236804874859964,0.3331942050149745,875126154.45,16541923560.01
31-08-2022,0.3268865306488063,0.3336130326917972,0.3248846076754037,0.3278697654120338,882676751.92,16277583809.84
30-08-2022,0.3337794345599893,0.3354824125271699,0.3211051902095763,0.32686942835714217,948448427.96,16227920583.87
29-08-2022,0.3230550231066117,0.3337965844515842,0.31939150263472393,0.3337965844515842,980137286.76,16571829586.12
28-08-2022,0.33532943022105643,0.33716059709876733,0.3230937307598438,0.32309458707898053,596573621.1,16005208825.41
27-08-2022,0.3384333778716363,0.3402488709054752,0.33042693765171605,0.33534693637039803,920820398.98,16612156192.69
26-08-2022,0.34946391802664917,0.36956781952374557,0.3339386092249904,0.33836997825226306,1653482687.58,16761909294.55
25-08-2022,0.3461793484718464,0.35136554367844514,0.34427864948406117,0.3494966001571529,970585822.78,17313091252.5
24-08-2022,0.3470743504881416,0.3521360832094859,0.33963415500738964,0.34614498774056596,957472561.97,17147061678.57
23-08-2022,0.34473373641275107,0.3476906527384543,0.33395672111862446,0.34709182130270866,930696330.91,17193965184.52
22-08-2022,0.3452821873563804,0.3452821873563804,0.3325238626184759,0.3447211116861123,1001511240.28,17076526811.99
21-08-2022,0.3374750356358147,0.3481666453998324,0.33649898753184077,0.3453017408016666,835616993.23,17050167031.87
20-08-2022,0.33501972799597807,0.3423831035076562,0.33362191079205483,0.3375410403605658,848212363.72,16666962364.28
19-08-2022,0.37096905531468305,0.37096905531468305,0.33380604624179383,0.335049315935014,1645536381.41,16543927022.62
18-08-2022,0.37971082368107706,0.38086173335345813,0.3709152939801662,0.3709645816363562,927786269.74,18317336208.98
17-08-2022,0.3772268289981921,0.39089304277060044,0.36984242556986174,0.3797071496588737,1408497181.05,18749023129.31
16-08-2022,0.3756656458464028,0.3776290588499792,0.36804223022338795,0.37723690161515044,930440616.05,18627048239.58
15-08-2022,0.3764509251198046,0.3847810532457967,0.3679606231029984,0.37577394058153246,1046905199.25,18465237280.96
14-08-2022,0.3779985085253843,0.39093045254735204,0.37588778462382044,0.3764509324929352,754512693.32,18498504133.53
13-08-2022,0.3799738263790152,0.3860382601656644,0.37745174535832055,0.37796430271326287,590320028.42,18572869961.48
12-08-2022,0.380538267421551,0.380538267421551,0.3714826027285826,0.37999542012333964,923071429.71,18672677481.03
11-08-2022,0.381098180436394,0.3851102056111786,0.37839468957315747,0.38056255094641556,1088394567.6,18700545845.72
10-08-2022,0.3680800335278969,0.3810649791539906,0.3600722962130847,0.38106453387512146,1732723595.15,18421841323.72
09-08-2022,0.37877708337058147,0.3796664059890777,0.3629357168120775,0.3681008777875199,4098651206.11,17795137985.59
08-08-2022,0.3725146077450732,0.38414200157907813,0.37205598202919243,0.3787539300663964,1030742941.01,18310139569.97
07-08-2022,0.3715940800249368,0.37672421996167177,0.36930968921736,0.37250603186416575,509151828.92,18008096794.91
06-08-2022,0.3766049957447208,0.37706080371837863,0.3715708579201275,0.3715708579201275,498759511.49,17962887586.29
05-08-2022,0.3712778544482004,0.3778985597047508,0.36803613327744267,0.3765952193676448,986100302.42,18205780800.2
04-08-2022,0.3698616383474389,0.3745906758160935,0.3653903390049956,0.37135143505703305,916895439.21,17952280004.62
03-08-2022,0.37203924241499076,0.3768303708035872,0.3645413267163146,0.3698515075335429,1105707649.21,17879768856.56
02-08-2022,0.3799112430090702,0.3914798822961061,0.36833570221561407,0.37202056103899245,1232425419.13,17984627629.68
01-08-2022,0.3803517300765245,0.3853959679858918,0.37227473729547655,0.3799759810721538,1059391027.71,18369217305.41
31-07-2022,0.3877751100352612,0.39787527604931355,0.3802232090409842,0.38045829586933494,1359568595.8,18392533898.45
30-07-2022,0.368668421483287,0.40793871866902837,0.36485969092300524,0.38776366175654203,1767280595.46,18745697940.82
29-07-2022,0.3733866895742964,0.37909609910624165,0.3608156803217373,0.3686750182450338,1706911237.22,17822893715.83
28-07-2022,0.35914342229965035,0.37773848718543696,0.3515276802875883,0.37337567359354495,1839928651.4,18050137973.04
27-07-2022,0.33782567000429925,0.35912965583213746,0.33116842740325086,0.3591179144746598,1314040220.03,17360873681.11
26-07-2022,0.3373053436161792,0.3378159661253568,0.3264263402365487,0.3378159661253568,1110467649.88,16331071436.37
25-07-2022,0.3592269146885782,0.3601839373927438,0.33731254205134237,0.3373153314793513,1207904872.18,16306869205.01
24-07-2022,0.3595334911602153,0.36656239968218884,0.35708728288527053,0.35926013931452827,912894826.94,17367749270.94
23-07-2022,0.3585219534350945,0.3626187013549775,0.3508484711147404,0.359540964744937,863843425.54,17381325243.14
22-07-2022,0.3670332299278272,0.37083783738178444,0.3554861245041626,0.3586036252198117,1150022759.78,17336011343.62
21-07-2022,0.36066159452856655,0.36795570379930487,0.34972569407049575,0.36703585814801437,1202692151.05,17743651633.38
20-07-2022,0.3732569970113353,0.38105999383325867,0.35873642703238323,0.3604842400182038,1534818246.81,17426926095.13
19-07-2022,0.36602516337066454,0.3759887729076873,0.35291601207300466,0.373225436848159,1604201236.97,18042875062.85
18-07-2022,0.343424126813208,0.3688342854211271,0.343424126813208,0.36617697326758314,1627385386.49,17702130474.69
17-07-2022,0.3508517061065839,0.35991889964479634,0.34338655471850227,0.3434118377071582,1093079293.54,16601593222.53
16-07-2022,0.33449320939936733,0.3552995336108721,0.3321957622602501,0.35086138598984434,1292123514.94,16961727489.03
15-07-2022,0.33321373474013266,0.34621027699274015,0.3282317136156852,0.3345352569337263,1512184333.15,16172471779.92
14-07-2022,0.32375011876994914,0.3332208134255233,0.313360666764531,0.3332208134255233,3386821229.39,16108927504.38
13-07-2022,0.31165892166751363,0.3250757492274257,0.304330141645559,0.3237303304481328,1295979555.29,15650128125.4
12-07-2022,0.3142961117765632,0.3176006228055388,0.30908430428023614,0.3116589186200856,968873597.68,15066558641.8
11-07-2022,0.3256586031493474,0.3285634063658342,0.31230614653402444,0.3142965579557761,1042057085.48,15194070307.13
10-07-2022,0.3449302453424206,0.3449302453424206,0.32213131999787536,0.32566262205224183,913229467.01,15743541093.96
09-07-2022,0.34159852070758684,0.34704705033694655,0.3402989143462565,0.344952412569788,602546961.28,16676069389.02
08-07-2022,0.34216709963329867,0.3565086145485904,0.33706285327105984,0.3416284252800661,1469173607.97,16515377535.09
07-07-2022,0.3322632085748952,0.3435205260445133,0.32733753181304903,0.3421513211837799,1037133138.67,16540655944.68
06-07-2022,0.3254604388937889,0.33302454834018613,0.3206449001058214,0.3322715282408503,1099742036.73,16063036114.63
05-07-2022,0.3287028209704552,0.3301563180219381,0.3143463326290642,0.32542260857127137,1130550265.79,15731938097.96
04-07-2022,0.32168841292491823,0.32910016069137066,0.3155726917649663,0.32878972318754135,1018446188.74,15894714860.59
03-07-2022,0.31557348342989566,0.325246575655253,0.31021372815623505,0.32170310469201513,728566418.39,15552125745.52
02-07-2022,0.31372427555193944,0.3170140578754522,0.31052203874451534,0.3155794780929763,608601610.49,15256090645.15
01-07-2022,0.3316452612704142,0.33307845463124924,0.3114503458723939,0.31367657056371956,1249145615.03,15164098193.89
30-06-2022,0.32900195096196744,0.33145818564779406,0.3076678819723988,0.33144778190653695,1456445785.38,16023213662.23
29-06-2022,0.33737166646121564,0.3411029817862893,0.3234245435939796,0.3289778648153484,1094664825.4,15903810210.35
28-06-2022,0.3532345451126196,0.3552673206149955,0.3369147484744174,0.33732939473451157,1038924972.28,16307549066.38
27-06-2022,0.3588627865053846,0.36599172023013476,0.3509728618883658,0.3532348426818589,989571906.41,17076467746.08
26-06-2022,0.36753314966566963,0.3737317640196527,0.35881805642745096,0.3588639056045546,789514304.34,17348594104.6
25-06-2022,0.3676233072437729,0.3722816937488083,0.3556787696611427,0.3675559807734468,912142249.35,17768795974.1
24-06-2022,0.33550878959211294,0.38465851559815434,0.3354910975213469,0.36758653358598853,2253100828.48,17770272991.81
23-06-2022,0.32259134743196116,0.33607633747574006,0.32218275721787704,0.335531344905458,927324605.28,16220625761.54
22-06-2022,0.32872859758238526,0.3290599260772319,0.3195983558947873,0.32258487554183796,1064144662.35,15594753282.95
21-06-2022,0.3232839502553133,0.33606277344852903,0.320151624474535,0.32862603222670883,1247582002.14,15886801531.91
20-06-2022,0.32602029374786107,0.32804712684262144,0.3142412822321961,0.32334625292936564,1187888832.53,15631560627.04
19-06-2022,0.30803292443508146,0.33047654433304885,0.29894706479126887,0.32605319652891335,1159418571.89,15762422675.41
18-06-2022,0.321331238252605,0.3257135265376584,0.2905793750851567,0.3080896226253856,1403189628.44,14894007804.33
17-06-2022,0.31214530032390353,0.3385384201797093,0.3112201699940353,0.32138119875502796,1381554091.03,15536563814.23
16-06-2022,0.34368352016037973,0.34537276045095533,0.3084171621259983,0.3120556357222815,1477710113.59,15085737176.82
15-06-2022,0.32209896743401367,0.3448308384397057,0.30071108510074107,0.34370303724456613,2242860490.18,16615670711.24
14-06-2022,0.3108213810172932,0.3235240547830771,0.29516625108980754,0.32214267857531986,1977069963.96,15573376110.24
13-06-2022,0.34540910193701563,0.34887706487654335,0.30385271604484304,0.31080217790882897,2558939153.66,15025141138.9
12-06-2022,0.35909081919109875,0.3646952415464684,0.3416087298117671,0.345490350915545,1370072145.43,16702074996.9
11-06-2022,0.3817643640895207,0.3880563952983221,0.35862587189335493,0.35902544177119045,1111401063.65,17356403263.85
10-06-2022,0.4003160802174593,0.4099155123646362,0.3808805287471603,0.3817358045886292,1424539679.48,18454292631.75
09-06-2022,0.40065765071771353,0.4036073595329914,0.3976198443902795,0.400324007987139,911815336.07,19352904029.72
08-06-2022,0.4076909044246038,0.40989314690987433,0.396147990338688,0.40064793753407196,1183206226.31,19368563788.58
07-06-2022,0.4030086521939821,0.41647657166445445,0.38578159314457733,0.4077023833384346,1666703797.68,19709597575.99
06-06-2022,0.39540169746274123,0.4084859018952693,0.39487622480294976,0.4030108579750957,1221803579.66,19482794690.58
05-06-2022,0.39232412383434273,0.3993369711669992,0.39026685389181254,0.3953797722505657,726398938.11,19113884341.16
04-06-2022,0.39078059516432173,0.39346330532896406,0.3862857832987936,0.39230873022603685,696569397.02,18965420645.79
03-06-2022,0.40531475863500316,0.4094395546365997,0.38549959498252123,0.39076602944103467,1284592601.83,18890841705.62
02-06-2022,0.39807935861745375,0.4066638204857601,0.3925532028073461,0.4053016802387985,1298797540.73,19593540143.1
01-06-2022,0.4218885583038591,0.42511843782083825,0.39261704022626054,0.39808543630765697,1569696039.51,19244684532.48
31-05-2022,0.41812619222826547,0.4296760516862169,0.4088989437134435,0.42186663356162796,1738462197.77,20394341357.91
30-05-2022,0.38901945818551265,0.4187017388066726,0.3876362365320104,0.4181753290666932,1404448305.32,20215892251.16
29-05-2022,0.3863307169858439,0.38949565472907677,0.3807616524987248,0.389016442511037,752879866.67,18806261247.61
28-05-2022,0.38658733209526286,0.38811474534852264,0.38171630673358403,0.386323161650137,865258883.33,18676059698.4
27-05-2022,0.3930759875221602,0.4012800353446598,0.37816625834638684,0.381787246247608,1927217637.81,18456779481.08
26-05-2022,0.40579871378115145,0.41011886879771414,0.3807233614619936,0.39316999246438505,2091610974.11,19007056733.33
25-05-2022,0.4087001760018018,0.4129664877028551,0.3967598987500801,0.40578509894702147,1587278447.73,19616910102.64
24-05-2022,0.40468105704074664,0.41328905823503165,0.3936463724038869,0.408712527433493,1394251522.14,19758431074.2
23-05-2022,0.42225951292789243,0.4278350325089814,0.4043583806157293,0.40467085845953493,1399019792.2,19563044261.99
22-05-2022,0.414691143848318,0.42433663436211744,0.41109112357319794,0.42233733639891685,896133087.15,20417096592.81
21-05-2022,0.411127960805514,0.41725599587773443,0.4053645031860026,0.4146733987659754,875738314.85,20046598080.25
20-05-2022,0.41992696460462353,0.43750605252721997,0.40317797425601437,0.41113706084510104,1721877558.52,19875640538.28
19-05-2022,0.4060619720143269,0.4223631451518896,0.39748732940814013,0.41997642858442474,1557252120.68,20302962987.42
18-05-2022,0.4376361170424177,0.441267332514732,0.4061658943930098,0.4061658943930098,1599734223.28,19635318935.42
17-05-2022,0.42245735222780395,0.43909221710874424,0.4211524460017167,0.43762341229167356,1598581918.65,21156072906.6
16-05-2022,0.44740716178870965,0.4475690692471756,0.41208576402489794,0.4224990781749313,1839092426.98,20424915691.85
15-05-2022,0.42768675099129255,0.4476127450022413,0.4166193212461862,0.447371175678606,1427697924.13,21627310018.46
14-05-2022,0.42341888207528444,0.4395040799995689,0.39865779273363067,0.42777406105265914,2021953522.41,20679924722.93
13-05-2022,0.3851784038663123,0.4623358826185683,0.38273307461120665,0.42341746546976994,2949331810.31,20469313381.79
12-05-2022,0.41339884751438843,0.4264827586076071,0.34495405002642104,0.38520551650161067,4641055356.79,18622029265.89
11-05-2022,0.5135434643655599,0.5216229614622647,0.38242578094268537,0.4133761476734661,5290247987.05,19983884939.41
10-05-2022,0.49244019703338954,0.5352992338327472,0.4781095361623338,0.513625519713045,3455777036.11,24830250476.85
09-05-2022,0.5665190266363499,0.5759943209658243,0.480721823852203,0.49294028256372396,3297478002.29,23830261964.06
08-05-2022,0.5823985939491462,0.5826335902253118,0.5627572568947918,0.5665270376481853,1505054300.34,27387673911.87
07-05-2022,0.6025610895452694,0.6038400378853725,0.5739281289041548,0.5823465482278881,1250412024.66,28152438112.71
06-05-2022,0.5988319004193036,0.613482036181018,0.5916121334242148,0.6025700517500772,2003273388.81,29130104990.04
05-05-2022,0.6464627145240798,0.6550369420433809,0.5848117556917027,0.5988855529935311,2183469244.45,28951984893.79
04-05-2022,0.6048043265391796,0.6478451919933644,0.604744265034086,0.6464736535583492,1959359437.51,31252541255.17
03-05-2022,0.614217957942642,0.6250831002327534,0.5981859454619439,0.6048491549234163,1460418465.71,29130203226.36
02-05-2022,0.6078193716897123,0.6293098335436054,0.6017895016769869,0.614268787491626,1687184077.01,29549544282.7
01-05-2022,0.5870855642316054,0.6102324432492012,0.5810498034795926,0.6078443416367043,1657999134.75,29240494806.07
30-04-2022,0.6114048241432196,0.6271423914538728,0.5815758555531114,0.5870912339562692,1649221930.1,28242161687.26
29-04-2022,0.6442844939306628,0.6456102747233373,0.6039035534613924,0.6114066223623632,1962197661.57,29411859156.98
28-04-2022,0.6523128329226768,0.6553437448409408,0.636268033265919,0.6443634059172301,1546067105.65,30997252969.75
27-04-2022,0.6417944909257027,0.6613771212125716,0.6403802329734787,0.652318207737083,1722422061.58,31379920579.48
26-04-2022,0.6943344809827049,0.7040962522525461,0.6344167620532176,0.6416991794393285,2160649426.52,30869089729.34
25-04-2022,0.6987566401409182,0.6989403902988739,0.648241627810327,0.6944259602670686,2377291271.43,33405523903.89
24-04-2022,0.7074867025643361,0.7118298210779416,0.6980250031675579,0.6987392351087464,1108217931.57,33613015003.12
23-04-2022,0.7191442719842578,0.7246694419219445,0.7073601606782943,0.707705256586319,1332520640.68,34044327571.96
22-04-2022,0.733160140105266,0.7381615736338091,0.7164612948007184,0.7191943603873509,1881203797.86,34597013608.51
21-04-2022,0.7521774340298554,0.7647621298462483,0.7250256887774442,0.733178059307177,1990297102.82,35269702729.11
20-04-2022,0.7750548101152985,0.7750548101152985,0.7443761722680877,0.7521784685871662,1798898556.57,36183721879.75
19-04-2022,0.7680421980409418,0.7801912717923499,0.7599607857099031,0.7750625973098187,1834225828.23,37284568266.27
18-04-2022,0.7531869036170633,0.7681939228363005,0.7323602078343314,0.7680167734784201,2134418883.31,36968648413.79
17-04-2022,0.781792396537245,0.7844079706828205,0.7505531729249056,0.75315372427643,1350930296.9,36253212424.26
16-04-2022,0.7856534269718516,0.7971288740294383,0.769219298517276,0.7818412900093643,1526957903.74,37634094415.45
15-04-2022,0.7267961934733781,0.7936798170893921,0.7266166521734732,0.7856746802670385,2897060464,37818615459.21
14-04-2022,0.7237379907080067,0.7401552953710863,0.7105864529786268,0.7268191260240338,1716488199.93,34985591016.07
13-04-2022,0.7165117729502013,0.7247590364349736,0.7039976586730934,0.7238498372263279,1678860043.88,34842663677.25
12-04-2022,0.6951693418300102,0.7215924512437564,0.6942752703482699,0.7166135012811325,1990027591.77,34494341129.36
11-04-2022,0.7564220765930513,0.7564220765930513,0.6857375938624192,0.695022582279695,2367700412.75,33455057716.47
10-04-2022,0.7636037388028978,0.772466482410295,0.7551811484476173,0.7566138356350747,1046936968.31,36419765609.96
09-04-2022,0.7540405288573846,0.7660618963061449,0.7540405288573846,0.7635846826563598,1008306245.36,36755308792.83
08-04-2022,0.7879965597717483,0.7929847272213488,0.7508931102802177,0.75405645465633,1684019539.36,36296665540.36
07-04-2022,0.761361075693168,0.7894839528133237,0.7581135726976219,0.7879998386422303,1628783831.44,37930537445.09
06-04-2022,0.8176269837677523,0.8184054221284923,0.7612851077235475,0.7613137713407602,2527126539.97,36645998000.54
05-04-2022,0.8272272411985763,0.833287097405421,0.8171103379228357,0.8176419440253669,1548706717.82,39357366402.48
04-04-2022,0.8429234629668109,0.8429515859351722,0.8108895490405361,0.8272507999910573,1876069127.18,39819890698.98
03-04-2022,0.8248906096042109,0.8501543029822045,0.8172653966951361,0.8429501598686454,1348476817.45,40575582678.21
02-04-2022,0.8277351439414455,0.8486001657167567,0.8248279637250108,0.8249191849713483,1624227101.21,39707657921.16
01-04-2022,0.814709085825951,0.8336783882862462,0.8102558369159284,0.8277402056874124,2091887103.37,39843448344.78
31-03-2022,0.8608799806724232,0.87086600805362,0.8038807118668982,0.8145644882394651,2611691934.45,39198153818.12
30-03-2022,0.8579417282232603,0.8712789320384889,0.8494245323545643,0.8608144367779388,1832671640.74,41423775758.52
29-03-2022,0.8630889994137481,0.88444094532052,0.8488605524126006,0.8579997917175574,2120020042.17,41288330509.41
28-03-2022,0.8574084206710081,0.9080861916598606,0.8552106989754572,0.8633043011743944,3205464277.25,41543592039.5
27-03-2022,0.8328145673012808,0.857375939038891,0.830339006772688,0.8573425795510182,1505124769.96,41256704402.5
26-03-2022,0.8251532797895204,0.8343068062313207,0.8223248980617978,0.8327721127871325,1056420319.87,40074334007.64
25-03-2022,0.8429677343720862,0.8440850375139003,0.8228744978504082,0.825127220717602,1600059783.9,39706449500.54
24-03-2022,0.8378573379192148,0.8493276532185613,0.8296271176355021,0.8429684348815302,2278978187.46,40564997432.83
23-03-2022,0.8371335352900691,0.8441458371384503,0.8205725249717691,0.8378870668544744,2076377568.65,40320473827.39
22-03-2022,0.8380351199863507,0.8629261927514871,0.8299877954078058,0.8370970482664516,2370573275.78,40282456861.78
21-03-2022,0.8059627632011033,0.8511257246489475,0.7921599627003808,0.8381522328831392,2485293313.57,40333234043.34
20-03-2022,0.8193790460627228,0.8208136990979316,0.7982486401514454,0.8061206833537192,1529598149.17,38791824340.84
